"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Exoc6b",7.89288664415252e-33,-0.603726608521805,0.12,0.276,1.37715086167173e-28
"Adgrl3",7.98705533823768e-33,-0.537004561755779,0.361,0.547,1.39358141541571e-28
"Ubc",1.42204170469654e-32,0.745643770939661,0.253,0.146,2.48117836635453e-28
"Eif1",3.32315747046161e-32,0.633883954758456,0.424,0.31,5.79824515446141e-28
"Gm26904",3.53916208421596e-32,-0.63270023270941,0.119,0.272,6.17513000454001e-28
"Drg1",6.80533787724638e-32,-0.524572651467395,0.175,0.348,1.18739535282195e-27
"Ttc14",9.53351123725972e-32,-0.452900353065569,0.276,0.471,1.66340704067708e-27
"Ralgapa1",4.96624571436851e-31,-0.599553042613638,0.13,0.282,8.66510552243017e-27
"Ppil2",9.42985812875856e-31,-0.603043552793719,0.106,0.25,1.64532164630579e-26
"Gpx4",1.41926141861639e-30,0.669841701368782,0.308,0.198,2.47632732320188e-26
"Nrxn2",1.5842996878981e-30,0.750680287551796,0.255,0.153,2.7642860954446e-26
"Cadps",1.84334454014348e-30,-0.533734712551828,0.211,0.381,3.21626755364234e-26
"Btbd9",2.05000908005991e-30,-0.569205293383435,0.223,0.395,3.57685584288853e-26
"Fus",7.66511706546147e-30,-0.478569148126266,0.296,0.478,1.33740962558172e-25
"Pitpnc1",1.10017451366281e-29,0.521123975502012,0.315,0.194,1.91958449143887e-25
"Ubn2",1.66258903845023e-29,-0.524545932909802,0.17,0.33,2.90088535428796e-25
"Mast4",4.53036916660256e-29,-0.687087737884368,0.142,0.288,7.90458812188815e-25
"Pde4d",5.61647748231543e-29,-0.679760077843266,0.34,0.49,9.79962991114396e-25
"Mtif2",8.23423046916663e-29,-0.569000311636524,0.124,0.268,1.43670853226019e-24
"Plcb1",1.4990807928661e-28,-0.455306398611118,0.403,0.578,2.61559616739278e-24
"Fam168a",2.41362537665205e-28,-0.544540149884582,0.122,0.266,4.2112935571825e-24
"Nrg1",3.92958666411022e-28,-0.786799810048885,0.175,0.318,6.85634281153951e-24
"Calm1",4.71195248557024e-28,0.455856940779132,0.621,0.548,8.22141469682296e-24
"Akt3",1.08173077837504e-27,-0.511331683362755,0.117,0.258,1.88740386210877e-23
"Trim2",1.16622386729453e-27,-0.49439907557622,0.139,0.286,2.03482740365549e-23
"Sorbs2",1.57074401472262e-27,-0.520390881935165,0.13,0.274,2.74063415688802e-23
"Sepw1",2.1110312139795e-27,0.506651691920153,0.565,0.481,3.68332726215143e-23
"Mbd5",3.1534226766342e-27,-0.505455488465118,0.153,0.302,5.50209188619136e-23
"Krit1",4.69929657997464e-27,-0.494501626748342,0.147,0.296,8.19933267273975e-23
"Ctnnd2",8.74435388130017e-27,0.426489566041893,0.628,0.561,1.52571486520925e-22
"Enox1",9.92816723189781e-27,-0.515960662635837,0.145,0.289,1.73226661862153e-22
"Fut9",1.30276098690192e-26,0.635781729566347,0.267,0.167,2.27305736994647e-22
"Aldoa",1.51812202033896e-26,0.482194654559891,0.582,0.51,2.64881930108742e-22
"Sec62",3.53442585719449e-26,0.704348648542033,0.31,0.211,6.16686623563294e-22
"Tmsb4x",4.59640889202814e-26,0.317026361809176,0.818,0.782,8.0198142348107e-22
"Prickle2",5.48304286731376e-26,-0.465726429761481,0.181,0.332,9.56681319488905e-22
"Hnrnpa2b1",1.56462111495496e-25,0.619076008707112,0.345,0.244,2.72995092137341e-21
"Pam",1.64703743842643e-25,-0.620078274723644,0.132,0.265,2.87375092256644e-21
"Eef1a1",1.71824306196198e-25,0.60422512025882,0.411,0.312,2.99799049451126e-21
"Gclm",2.45071128421258e-25,0.610543656282588,0.319,0.218,4.27600104869411e-21
"Pkm",2.49495060231829e-25,0.585344261166663,0.406,0.305,4.35318981092495e-21
"Rere",5.3830171590752e-25,-0.382560246408439,0.264,0.43,9.3922883391544e-21
"Rmdn1",6.00412712734504e-25,-0.497674924849395,0.139,0.275,1.04760010117916e-20
"Tmem126a",2.73526815076981e-24,-0.543303353658747,0.138,0.269,4.77249586946316e-20
"Ccnt2",3.30434315583572e-24,-0.485087739519125,0.2,0.35,5.76541793830216e-20
"Grid2",3.48647756559591e-24,-0.663592877936634,0.22,0.357,6.08320605645174e-20
"Mat2a",4.44136042146929e-24,0.613234093911966,0.413,0.33,7.74928566337961e-20
"Dmd",4.93195006106379e-24,-0.492161233346409,0.348,0.496,8.60526646654411e-20
"Rpl41",5.33435468658764e-24,0.481778472642497,0.542,0.462,9.30738205715811e-20
"Ctxn1",6.73509409006145e-24,-0.46038638291341,0.144,0.282,1.17513921683392e-19
"Fry",1.07477788840343e-23,-0.426786616447282,0.198,0.347,1.87527245968631e-19
"Eno1",7.45727720613493e-23,0.603344354844518,0.263,0.172,1.30114572692642e-18
"mt-Co2",2.73228994155232e-22,0.580783390483507,0.368,0.273,4.76729949002048e-18
"Srpk2",2.88322760754332e-21,-0.401630621046672,0.202,0.342,5.03065552964159e-17
"Ext1",3.23133186846213e-21,-0.485431357441576,0.132,0.251,5.63802784409273e-17
"Rpl36-ps3",5.80738805698833e-21,0.564020106115247,0.275,0.185,1.01327306818332e-16
"App",7.40946610265741e-21,-0.355180737610105,0.243,0.393,1.29280364559167e-16
"Mdga2",1.80732222471367e-20,-0.325055970298041,0.506,0.663,3.15341581768041e-16
"Snrnp70",2.50574482639515e-20,-0.339293563996969,0.474,0.63,4.37202357309425e-16
"Kansl1",2.55285533907395e-20,-0.427140404424645,0.223,0.363,4.45422199561623e-16
"Astn2",3.1603870882758e-20,-0.498042087641993,0.202,0.331,5.51424339162361e-16
"Atp5b",3.2519438604168e-20,0.540664982273808,0.394,0.313,5.67399164765523e-16
"Ctnna2",3.35502156044035e-20,-0.279916317621876,0.41,0.573,5.85384161865633e-16
"Gnas",4.10108684582702e-20,0.50819634854507,0.427,0.347,7.15557632859899e-16
"Cdip1",4.42888044059998e-20,-0.384916656372566,0.157,0.281,7.72751059275885e-16
"Hspa8",4.55288467348503e-20,0.476060211351225,0.501,0.426,7.94387317829668e-16
"Birc6",6.96812434913917e-20,-0.418818553888089,0.137,0.256,1.2157983364378e-15
"Hnrnpk",1.05358423659042e-19,0.589186241822125,0.282,0.198,1.83829377600296e-15
"Nrcam",1.32657042903104e-19,-0.350500243251339,0.348,0.504,2.31460008457336e-15
"Atp6v0b",2.17593103695462e-19,-0.342995329299166,0.421,0.573,3.79656447327843e-15
"Gm11808",3.03855703231115e-19,0.486721142797734,0.361,0.272,5.3016743099765e-15
"Phlpp1",3.11168729043158e-19,0.518491177692825,0.259,0.176,5.42927198434502e-15
"Ppia",3.78762983151594e-19,0.498327327109436,0.383,0.297,6.60865653002901e-15
"Snca",5.49976160102877e-19,-0.35584164182992,0.23,0.372,9.59598404147499e-15
"Dclk1",6.13039798402461e-19,0.482124546044413,0.514,0.449,1.06963184025261e-14
"Rora",1.03281794679524e-18,0.414696359060223,0.428,0.344,1.80206075356834e-14
"Eif4a2",1.28721501790163e-18,0.49430719221512,0.386,0.304,2.24593276323477e-14
"Gnao1",2.09680790813315e-18,0.564362758178097,0.26,0.181,3.65851043811072e-14
"mt-Cytb",3.19298806883432e-18,0.484600716910445,0.395,0.311,5.57112558250213e-14
"Sema6d",3.56500338864594e-18,0.557406042029582,0.259,0.176,6.22021791250944e-14
"Rab24",4.19532348889358e-18,-0.35589544174505,0.192,0.318,7.32000042342151e-14
"Tecpr2",4.29260971644573e-18,0.534263390267253,0.352,0.27,7.48974543325451e-14
"Atp6v1g2",7.38289409106979e-18,-0.339200939642154,0.18,0.305,1.28816736100986e-13
"Gm10073",7.9760255406086e-18,0.537789000112398,0.288,0.204,1.39165693632539e-13
"Srsf11",1.02803188569008e-17,-0.348063441755603,0.144,0.258,1.79371003415206e-13
"Gm9843",1.2177503697297e-17,0.473669040632624,0.367,0.284,2.12473084510438e-13
"Ssh2",2.02584271222495e-17,-0.379749894761422,0.186,0.307,3.53469036429009e-13
"Chchd10",4.71443402868588e-17,0.485523632306227,0.263,0.184,8.22574449325112e-13
"Ndufb9",4.87501882250061e-17,0.530543878357557,0.263,0.184,8.50593284149907e-13
"Gm28153",7.22216557111424e-17,0.596649439596916,0.323,0.247,1.26012344884801e-12
"Srgap3",9.35271868460734e-17,-0.33999525690154,0.147,0.258,1.63186235609029e-12
"Psd3",1.10227155444351e-16,-0.368793580582593,0.145,0.253,1.92324340819303e-12
"Top1",2.26142021771028e-16,-0.330401857484133,0.144,0.253,3.9457259958609e-12
"Park2",2.94075950949198e-16,-0.353329452218472,0.198,0.319,5.13103719216161e-12
