"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Vgf",1.84100225300376e-22,0.663990637739295,0.285,0.069,3.21218073104096e-18
"Prmt2",2.27257124376222e-22,0.599441616027914,0.34,0.091,3.96518230611632e-18
"Gria1",2.289723177664e-22,0.768956592397268,0.979,0.628,3.99510900038815e-18
"Zfpm2",2.73402800443354e-22,0.763176412374812,0.667,0.257,4.77033206213564e-18
"Ndst4",2.88922292796563e-22,0.646643068637127,0.333,0.088,5.04111616471443e-18
"Dgkb",5.49535809139267e-22,0.754741807667412,0.847,0.385,9.58830079786193e-18
"Dlc1",6.01578945683768e-22,0.540745508233833,0.465,0.147,1.04963494442904e-17
"1700111E14Rik",6.58100364617359e-22,0.665624318670243,0.34,0.092,1.14825351618437e-17
"Car10",7.3767207452757e-22,0.779209478279009,0.528,0.183,1.2870902356357e-17
"Apoe",1.33409713509274e-21,-2.08838168803908,0.882,0.919,2.32773268130981e-17
"Mapk7",1.70798567396316e-21,0.622653281108217,0.25,0.057,2.98009340393093e-17
"Snap91",2.72427285642045e-21,0.71370902104646,0.528,0.183,4.7533112798824e-17
"Aff3",3.15243883575607e-21,0.76195776025918,0.521,0.184,5.50037528062719e-17
"Tmem145",4.44233918987703e-21,0.568223392764514,0.444,0.138,7.75099341849744e-17
"Pdlim7",4.86751898215095e-21,0.885030897321742,0.681,0.294,8.49284712005698e-17
"Lynx1",5.6677730397877e-21,0.682306897537235,0.535,0.186,9.88913039982159e-17
"Dlg2",6.04665760194117e-21,0.708709909036679,1,0.755,1.0550208183867e-16
"A830082K12Rik",6.73271897440176e-21,0.70985418444218,0.403,0.124,1.17472480665362e-16
"Grik2",8.06965810751868e-21,0.807524137379819,0.896,0.504,1.40799394659986e-16
"Ptprk",1.1350239899836e-20,0.640041388147639,0.583,0.211,1.98038985772339e-16
"Kcnq5",1.4152295769854e-20,0.723493226401729,0.854,0.421,2.46929256592412e-16
"Senp8",3.28910008754583e-20,0.707739530612353,0.444,0.147,5.73882183274997e-16
"Aff2",4.78667590583099e-20,0.613218656786153,0.34,0.096,8.35179212049392e-16
"Pcdh9",5.61118515036477e-20,0.603926517614955,0.986,0.812,9.79039585035644e-16
"Kcnt2",6.22505967569082e-20,0.614034336943145,0.528,0.184,1.08614841221453e-15
"A230006K03Rik",9.23469552127527e-20,0.723932776168584,0.597,0.231,1.61126967455211e-15
"Fgf14",9.76266830616728e-20,0.696923850301535,0.986,0.688,1.70339036606007e-15
"Cst3",1.11592040638164e-19,-1.59641837934999,0.847,0.881,1.94705792505469e-15
"Zswim6",1.12441702248686e-19,0.666165539474573,0.424,0.139,1.96188282083507e-15
"Atp2c1",1.24289260306261e-19,0.763852732400154,0.743,0.344,2.16859901382364e-15
"Zmynd8",1.74802105129016e-19,0.590501063683855,0.715,0.287,3.04994713029107e-15
"Wbscr17",2.62853074202778e-19,0.639247959574212,0.819,0.362,4.58626043869008e-15
"Robo2",3.34898963089228e-19,0.674811782728243,0.743,0.322,5.84331710798085e-15
"Asap1",3.6633998324196e-19,0.533570735110239,0.556,0.201,6.39190002760572e-15
"Dgki",4.16781886761379e-19,0.792333094314839,0.736,0.336,7.27201036021254e-15
"Tmtc2",6.03954260258679e-19,0.312649343549176,0.389,0.118,1.05377939329934e-14
"Kcnma1",8.55236938542663e-19,0.752520658945457,0.882,0.489,1.49221741036924e-14
"Gm15414",8.83901906576764e-19,0.690320507534699,0.354,0.11,1.54223204659514e-14
"Wscd2",8.92223654499728e-19,0.725703262978424,0.396,0.13,1.55675183237113e-14
"Cpne6",9.75158593064165e-19,0.786480229659308,0.59,0.239,1.70145671317835e-14
"Matk",1.13366673625465e-18,0.718357475678279,0.924,0.536,1.97802172141711e-14
"Ano6",1.26175554145915e-18,0.570494401033114,0.375,0.117,2.20151106873793e-14
"Nbea",1.31037874929874e-18,0.700301563292911,0.917,0.484,2.28634884177644e-14
"Cdh2",1.61567101206957e-18,0.620786270404777,0.597,0.232,2.81902278185899e-14
"Slc4a3",1.97274066937723e-18,0.4985900374548,0.278,0.074,3.44203791992938e-14
"Cabp1",2.48956724635603e-18,0.584011934741572,0.326,0.095,4.34379693144201e-14
"Sfswap",3.17912579268246e-18,0.489681460937196,0.479,0.165,5.54693868307235e-14
"Dok6",3.69182844712696e-18,0.656910071994912,0.694,0.294,6.44150227454712e-14
"Pclo",4.8460667960913e-18,0.701914819307058,0.59,0.239,8.4554173458201e-14
"Cacna1b",8.75440900322433e-18,0.718656414147235,0.396,0.134,1.52746928288258e-13
"Frmd4a",9.2934687677403e-18,0.72668067575479,0.903,0.525,1.62152443059533e-13
"Cntn3",1.21570953559187e-17,0.57471192745706,0.514,0.191,2.1211699977007e-13
"Cdh8",1.99310116142429e-17,0.598167752234464,0.597,0.242,3.47756290645311e-13
"Ptprn",2.01915494105834e-17,0.549077862729812,0.625,0.249,3.52302154115859e-13
"Sh3gl2",2.28184465464425e-17,0.653135487538617,0.5,0.19,3.98136255342328e-13
"Hook2",2.51965950315042e-17,0.516629589026203,0.285,0.08,4.39630190109686e-13
"Efr3b",2.6608205100101e-17,0.512320308659274,0.375,0.122,4.64259962586562e-13
"Inpp4b",4.9365193289409e-17,0.630171144351788,0.431,0.152,8.61323892513607e-13
"Dpf3",6.88276068091942e-17,0.397588654408365,0.257,0.069,1.20090408360682e-12
"Grip1",9.56961674069475e-17,0.305823457308981,0.59,0.231,1.66970672891642e-12
"Ly6e",9.68379393219807e-17,0.434962547928881,0.493,0.181,1.68962836528992e-12
"Elavl3",1.1991082274444e-16,0.720336428990203,0.556,0.224,2.09220403524498e-12
"Sntg1",1.25495505962356e-16,0.581506884188948,0.847,0.407,2.18964558803119e-12
"Lypla2",1.28193322311785e-16,0.567447818530372,0.417,0.144,2.23671708769603e-12
"Zdhhc14",1.44562646273825e-16,0.532746623499514,0.368,0.122,2.52232905218569e-12
"Naaladl2",1.66007767730588e-16,0.468037424252071,0.444,0.157,2.89650353136329e-12
"C530008M17Rik",1.70191278600032e-16,0.587462779829284,0.389,0.134,2.96949742901336e-12
"Fth1",1.78593064816388e-16,-1.08651042044931,0.854,0.876,3.11609179491633e-12
"Tmeff2",1.98950321909787e-16,0.554496293609198,0.736,0.336,3.47128521668196e-12
"Pcsk2",2.30468270766062e-16,0.693679713843883,0.757,0.364,4.02121038832626e-12
"Spag5",2.53060133834924e-16,1.02293734711514,0.868,0.536,4.41539321515176e-12
"Tgfbr3",2.69392981486796e-16,0.478688604957891,0.354,0.114,4.70036874098161e-12
"2410089E03Rik",3.07534322470667e-16,0.51604895845705,0.493,0.185,5.3658588584682e-12
"Nrg3",3.31688427219534e-16,0.588587123237544,1,0.757,5.78729967812642e-12
"Dffb",5.41203229081492e-16,0.503987919501712,0.264,0.075,9.44291394101388e-12
"Echdc2",6.32138013266515e-16,0.515665375568619,0.299,0.091,1.10295440554741e-11
"Prkg1",6.80476302860383e-16,0.581996139824339,0.806,0.38,1.1872950532308e-11
"Apba2",7.31442723854497e-16,0.587630885769,0.493,0.191,1.27622126458133e-11
"Msra",9.07706646987229e-16,0.57303864849108,0.868,0.428,1.58376655766332e-11
"Reps2",1.0659966782689e-15,0.645810849265899,0.576,0.245,1.85995100424357e-11
"Otud7a",1.23795822816867e-15,0.514268496009645,0.667,0.285,2.15998951650869e-11
"4930590L20Rik",1.37228489016853e-15,0.534548334594331,0.41,0.144,2.39436267636605e-11
"Slc24a3",1.43781092281514e-15,0.552769474789653,0.604,0.254,2.50869249812785e-11
"Mfsd10",1.50605080963502e-15,0.471743194729044,0.375,0.126,2.62775745265119e-11
"Mast2",1.69783922693267e-15,0.50193796326015,0.361,0.122,2.96238988315212e-11
"Rap1gap2",1.76278828948401e-15,0.47840662812814,0.319,0.101,3.0757130074917e-11
"Ptpn5",1.82861547676491e-15,0.546116669568357,0.285,0.087,3.19056828385941e-11
"Luzp1",1.85523325153111e-15,0.551272023276127,0.542,0.216,3.23701097727148e-11
"Trim3",2.03356925653583e-15,0.437915686636932,0.326,0.103,3.54817163880371e-11
"Cadm2",2.3356670693875e-15,0.576001467093603,0.979,0.793,4.07527190266731e-11
"Neto1",2.33950203468447e-15,0.630639943338308,0.424,0.158,4.08196315011746e-11
"Efr3a",2.50202930109249e-15,0.601439932459867,0.375,0.13,4.36554072454617e-11
"Tmem108",2.74873840476529e-15,0.507858405262973,0.736,0.342,4.79599876863448e-11
"Myo10",3.18959596070873e-15,0.622096831255575,0.562,0.231,5.56520703224459e-11
"Adam11",3.65073392388397e-15,0.492773821790109,0.34,0.113,6.36980055039276e-11
"Btaf1",4.03268350053013e-15,0.651997577692579,0.479,0.188,7.03622617172498e-11
"Fam189a1",4.06567369086413e-15,0.578485021695862,0.681,0.302,7.09378745581973e-11
"Sorcs3",4.148433534104e-15,0.599068588343773,0.417,0.155,7.23818683030466e-11
"Gm15965",5.22913161756005e-15,0.569624780531368,0.403,0.146,9.12378884631878e-11
"Gm15810",5.42250339197514e-15,0.494147769779354,0.542,0.216,9.46118391831822e-11
"Hat1",7.20976873764174e-15,1.62545394920226,0.292,0.1,1.25796044934373e-10
"Gm16432",7.43749413209797e-15,0.418435752792108,0.278,0.084,1.29769397616845e-10
"Atp9b",7.48735118507103e-15,0.468019134880374,0.438,0.163,1.30639303477119e-10
"Acaca",7.7533737112906e-15,0.457314234442747,0.382,0.134,1.35280864514598e-10
"Srrm3",8.23696663956636e-15,0.440157170442565,0.347,0.115,1.43718593927154e-10
"Arhgap15",9.81208364687855e-15,0.509151840482511,0.285,0.088,1.71201235470737e-10
"Gm20696",9.90847931567395e-15,0.458935474485613,0.312,0.1,1.72883147099879e-10
"Epb41l3",1.08848657889484e-14,0.407692943513451,0.354,0.12,1.89919138285571e-10
"Traf3",1.20972071798408e-14,0.536631711502534,0.264,0.08,2.11072070873863e-10
"Apex2",1.24840909663796e-14,0.489613499418691,0.292,0.092,2.17822419181391e-10
"Gpr158",1.30418293890993e-14,0.601581874205756,0.514,0.214,2.27553839181005e-10
"Srgap2",1.45247280994101e-14,0.506390412311095,0.451,0.175,2.53427455878508e-10
"9530026P05Rik",1.75678500177878e-14,0.40813856019687,0.257,0.076,3.06523847110362e-10
"Unc5d",2.03626529493718e-14,0.311393721779389,0.597,0.247,3.55287568660639e-10
"Rims1",2.52621304146344e-14,0.531778105295823,0.924,0.512,4.40773651474541e-10
"Syn1",2.66139809400789e-14,0.483977854349081,0.528,0.213,4.64360739442497e-10
"Map4",2.73457820871069e-14,0.608068177727734,0.569,0.251,4.77129205855841e-10
"Ankrd24",3.2014372787042e-14,0.5704449665698,0.271,0.085,5.58586776388309e-10
"Camk1d",3.56549466148175e-14,0.589737989581393,0.625,0.286,6.22107508535335e-10
"Cnrip1",3.8009948032616e-14,0.488373637499652,0.521,0.212,6.63197573273084e-10
"Stx1a",3.83005189336961e-14,0.40833234184075,0.319,0.106,6.6826745435513e-10
"Unc13b",3.84757259598529e-14,0.505702993911172,0.257,0.078,6.71324466547514e-10
"Slc8a1",5.83639270681556e-14,0.41929717798192,0.771,0.351,1.01833379948518e-09
"Scn1a",6.36005313953127e-14,0.540480333042971,0.403,0.152,1.10970207178542e-09
"Kdm5b",7.09593720063197e-14,0.443379224910847,0.312,0.104,1.23809912276627e-09
"Dlgap2",7.40709698061582e-14,0.541612689812947,0.889,0.479,1.29239028117785e-09
"Rere",8.74048248900183e-14,0.527806520379633,0.806,0.424,1.52503938468104e-09
"Nav3",1.17648711990421e-13,0.545978258791559,0.938,0.563,2.05273472680887e-09
"Frmpd4",1.44175645502075e-13,0.559639864889083,0.882,0.497,2.5155766627202e-09
"Cdh13",1.49047954551139e-13,0.380329451420758,0.354,0.124,2.60058871100827e-09
"Ak5",1.61777241061781e-13,0.503287893156967,0.757,0.374,2.82268930204596e-09
"Ext1",1.66947611767802e-13,0.562151592509742,0.562,0.248,2.9129019301246e-09
"Dnajc6",1.68645629247697e-13,0.48944393767134,0.611,0.27,2.94252893911381e-09
"Atrnl1",1.77273804465879e-13,0.578487339283391,0.514,0.219,3.09307334032066e-09
"Pak7",1.83277411253488e-13,0.363250597810427,0.438,0.167,3.19782427155086e-09
"Nrsn1",2.03432011396083e-13,0.383223522553964,0.25,0.076,3.54948173483886e-09
"Nfat5",2.28621017008459e-13,0.425369284161881,0.479,0.193,3.98897950476359e-09
"Snx32",2.30671980676744e-13,0.342449153691923,0.521,0.209,4.02476471884783e-09
"Myo9a",2.30911102024448e-13,0.428993898306729,0.549,0.23,4.02893690812256e-09
"Gnao1",2.37839602721918e-13,0.318588593837575,0.472,0.186,4.14982538829203e-09
"Atrn",2.54314049178274e-13,0.557804820859757,0.438,0.177,4.43727153006253e-09
"4933406I18Rik",2.61502927183235e-13,0.505918447304826,0.431,0.168,4.56270307349309e-09
"Srcin1",3.15434573408414e-13,0.457023153137257,0.271,0.087,5.50370243683e-09
"Xylt1",3.27637838953746e-13,0.31072456651095,0.368,0.134,5.71662501406497e-09
"Prkca",3.88942691699324e-13,0.415221679755402,0.833,0.424,6.7862720847698e-09
"Cdk14",4.15262193843576e-13,0.484556829194441,0.764,0.377,7.24549475818272e-09
"Kcnq2",4.51689436619863e-13,0.464012788407864,0.403,0.155,7.88107729014337e-09
"Adgra1",4.6790574222365e-13,0.453367140416662,0.285,0.094,8.16401939031824e-09
"Klhl29",4.93312903653128e-13,0.498629699412502,0.472,0.196,8.60732354293977e-09
"Skida1",5.04164663779694e-13,0.391569374595278,0.285,0.094,8.7966650536281e-09
"Porcn",5.07965396997527e-13,0.366840197504128,0.333,0.116,8.86298024681285e-09
"Rimbp2",5.08423557712862e-13,0.462594294518202,0.431,0.168,8.87097423497402e-09
"Haghl",5.09746662960627e-13,0.511692176126374,0.681,0.317,8.89405977533702e-09
"Asph",6.04442481622497e-13,0.395991046515272,0.34,0.121,1.05463124193493e-08
"Pcnxl2",6.4521777710295e-13,0.524246025136714,0.25,0.08,1.12577597748923e-08
"Pusl1",7.38334793014595e-13,0.375007870551934,0.264,0.084,1.28824654685187e-08
"Gls",7.78949925255267e-13,0.395932980757298,0.465,0.186,1.35911182958539e-08
"Lars",8.44668549531956e-13,0.389175581150239,0.34,0.122,1.47377768522336e-08
"Clasrp",9.09069562501114e-13,0.377233799297637,0.361,0.132,1.58614457265194e-08
"Kif5a",9.14053250243921e-13,0.367024207939594,0.34,0.121,1.59484011102559e-08
"Raph1",1.17437181014998e-12,0.535275517045131,0.34,0.127,2.04904393434968e-08
"Socs2",1.25841232021256e-12,0.496510105970218,0.25,0.081,2.19567781630687e-08
"Gm27032",1.41061659991995e-12,0.558855802713438,0.458,0.194,2.46124384354032e-08
"Syt1",1.45359492925397e-12,0.513116441709236,1,0.72,2.53623243256233e-08
"Fgfr1",1.51019396549355e-12,0.393270654811834,0.257,0.083,2.63498643099315e-08
"Pacs1",1.70407999782e-12,0.428555767879158,0.382,0.147,2.97327878019633e-08
"Lrrtm4",1.96089859660062e-12,-1.96309740715724,0.444,0.595,3.42137587134876e-08
"Osbpl6",2.08759204419216e-12,0.432264149073004,0.618,0.282,3.64243059870648e-08
"Epha7",2.12906203461665e-12,0.433610837751393,0.701,0.342,3.71478743799914e-08
"Rbfox1",2.13099993945966e-12,0.523412171851794,0.944,0.614,3.71816869436922e-08
"Eif4g3",2.31130045746025e-12,0.398031795233712,0.41,0.16,4.03275703817664e-08
"Arpp21",2.85757354618e-12,0.479419482882542,0.833,0.445,4.98589432337487e-08
"Rapgef4os1",3.00513657221406e-12,0.479116686570249,0.667,0.32,5.24336229119908e-08
"Kcnip4",3.21123659568756e-12,0.48706543053014,1,0.725,5.60296561215565e-08
"Nsd1",3.66126582714821e-12,0.397836794148594,0.604,0.273,6.3881766152082e-08
"C2cd5",4.23541252098628e-12,0.434244273101851,0.396,0.156,7.38994776661687e-08
"Susd6",4.28646881885853e-12,0.452688926673733,0.34,0.127,7.47903079514436e-08
"Pid1",4.74749090065554e-12,0.397303585072629,0.5,0.216,8.28342212346379e-08
"Nrg3os",4.95861450861535e-12,0.534605428939775,0.819,0.452,8.65179059463206e-08
"Gigyf2",5.12460768874831e-12,0.40462733057214,0.389,0.153,8.94141549532804e-08
"Zyg11b",5.2125410228601e-12,0.363531744612269,0.271,0.09,9.09484157668631e-08
"Fam19a1",5.2952684234697e-12,0.454787447092083,0.868,0.494,9.23918434526993e-08
"Grm1",5.35985282033577e-12,0.334401740304066,0.542,0.232,9.35187120092185e-08
"Zeb2",5.75387993223271e-12,0.539309617110607,0.882,0.518,1.00393697057596e-07
