"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zranb2",8.79387322703405e-89,0.735129031282276,0.496,0.236,1.5343550006529e-84
"A330102I10Rik",2.10525905456306e-88,0.737802620098609,0.319,0.121,3.67325599840162e-84
"Ctnna3",2.6857009433848e-88,0.553826737017566,0.457,0.196,4.68601100601779e-84
"Slit3",2.88204525152919e-88,-1.48254940112565,0.168,0.432,5.02859255486812e-84
"Srrm4",1.1930720212937e-87,0.7518644729971,0.361,0.146,2.08167206275325e-83
"Tmem126a",1.37265708807401e-87,0.758446148284679,0.522,0.256,2.39501208727153e-83
"Agbl4",5.71844525335852e-87,0.647830393492497,0.572,0.287,9.97754327805994e-83
"Evl",1.2435928243311e-85,0.640904918328472,0.33,0.127,2.16982075989291e-81
"Cdh18",1.32662890667951e-85,0.69340595466931,0.304,0.113,2.31470211637441e-81
"Gria3",1.73241122870862e-85,0.798472546554077,0.595,0.331,3.02271111185079e-81
"Trhde",1.84102521935029e-85,1.13340169064548,0.295,0.115,3.21222080272238e-81
"Cacna1a",1.86745585701143e-85,0.702186561331463,0.643,0.351,3.25833697931354e-81
"Gria1",2.94702028020694e-85,0.734102562549876,0.888,0.619,5.14196098490506e-81
"Ptprt",7.9921300259206e-85,0.735368015865888,0.365,0.147,1.39446684692263e-80
"A230006K03Rik",2.25648885811245e-84,0.748801922970346,0.468,0.223,3.9371217596346e-80
"Tcf4",6.04473132854898e-84,0.570384802151993,0.897,0.669,1.05468472220523e-79
"Dlgap2",3.5243730796382e-83,0.651689783194271,0.758,0.47,6.14932614935274e-79
"Ppp3ca",3.78694720169555e-82,-1.00763819137625,0.644,0.71,6.6074654775184e-78
"Cacna2d1",1.03241452080186e-81,-1.52394430159351,0.096,0.35,1.80135685589509e-77
"Lrp1b",5.75744627147481e-81,-0.88269106527339,0.65,0.772,1.00455922544692e-76
"Ddx26b",4.77146692458758e-79,0.637284300906827,0.27,0.098,8.32525549002042e-75
"Sars",1.0093171580532e-76,0.647909269054273,0.287,0.11,1.76105657737123e-72
"Sv2a",1.54638705247304e-76,0.604009271172555,0.287,0.108,2.69813612915496e-72
"Phf1",1.6200344996249e-76,0.655435806308156,0.293,0.114,2.82663619494553e-72
"Cadps",3.44613332913375e-76,0.666138378596988,0.641,0.367,6.01281343267256e-72
"Cacnb2",4.13296528622657e-76,-1.46609592119698,0.296,0.49,7.21119783140812e-72
"Nfib",1.3912144010247e-75,-1.34010649625095,0.168,0.412,2.4273908869079e-71
"Dlgap1",2.18521928174929e-75,0.534285409001635,0.956,0.786,3.81277060279617e-71
"Ntm",2.23162966985351e-75,0.418754647330663,0.81,0.5,3.8937474479604e-71
"Lrrtm4",6.00995572270613e-75,0.436054725943289,0.913,0.581,1.04861707449776e-70
"Ryr3",8.68152599634384e-75,-1.47589436210281,0.1,0.338,1.51475265584207e-70
"Clstn3",2.01700747450781e-74,0.65106786344205,0.266,0.099,3.51927464152123e-70
"Runx1t1",2.50829803877276e-74,0.834117725798019,0.389,0.183,4.3764784180507e-70
"Baiap2",2.04606916199726e-73,-1.41416402288019,0.122,0.359,3.56998147385282e-69
"Atp1a3",2.72402681674702e-73,0.659248213689011,0.577,0.318,4.7528819898602e-69
"Apoe",6.31989269780154e-72,-1.6686068063309,0.907,0.92,1.10269487791241e-67
"Nkain2",8.37065371248547e-72,-1.14595133768272,0.559,0.668,1.46051165975446e-67
"Thsd7a",3.92064250063764e-71,0.72262683090267,0.313,0.127,6.84073703511255e-67
"A230050P20Rik",1.58861499217258e-70,0.647442859150378,0.458,0.229,2.77181543834272e-66
"Bend6",1.90155097598142e-70,0.615256447674349,0.272,0.105,3.31782614289238e-66
"Rell2",3.26541744621769e-69,0.632207857396619,0.309,0.129,5.69750036016062e-65
"Psma1",8.39868552186931e-68,0.580676846829433,0.419,0.199,1.46540264985576e-63
"Mapk8",3.1369857150449e-67,0.632496172941063,0.273,0.109,5.47341267561035e-63
"Pclo",4.0273328837221e-67,0.670258624694977,0.453,0.232,7.02689041551831e-63
"Snhg20",1.2058183134245e-66,0.57269682707931,0.474,0.238,2.10391179326307e-62
"Park2",7.41750049996254e-66,0.590767856681871,0.561,0.308,1.29420548723346e-61
"Grin2a",8.20630183083147e-66,-1.14593094028951,0.394,0.553,1.43183554344347e-61
"Tenm2",2.30950621251346e-65,0.549421622788009,0.94,0.724,4.02962643959349e-61
"Ppp2r2b",5.79315060904321e-65,0.561820325285688,0.662,0.383,1.01078891826586e-60
"Gabra1",7.86551113137533e-64,0.622945914437888,0.335,0.149,1.37237438220237e-59
"Synpr",9.36164469252707e-64,0.711415009001281,0.43,0.215,1.63341976595212e-59
"Abhd18",1.41093488451412e-63,0.599264267343416,0.302,0.129,2.46179918650023e-59
"Fgf13",3.6325060229422e-63,0.71706058554069,0.298,0.128,6.33799650882955e-59
"Robo1",8.45234780453906e-63,0.582831943557389,0.401,0.193,1.47476564493597e-58
"Zfyve9",5.53754929420791e-62,0.583264314386292,0.348,0.16,9.66191600853396e-58
"Fchsd2",7.59415135884532e-62,0.439996901483874,0.32,0.137,1.32502752909133e-57
"Cacna1e",4.85204653810648e-61,-1.28429270584798,0.118,0.328,8.46585079968818e-57
"Dfna5",4.9674861281978e-61,0.518817895313992,0.413,0.199,8.66726979647953e-57
"Epha10",1.07182908477695e-60,0.597215132628203,0.273,0.113,1.87012738711882e-56
"Kcnd2",2.90902358042153e-60,-0.885748635876146,0.577,0.679,5.07566434311949e-56
"Dlg2",3.95122368456888e-60,0.462350985306942,0.971,0.748,6.89409508483579e-56
"Wbscr17",7.35860669473805e-60,-1.29253246779361,0.169,0.372,1.2839296960979e-55
"Sycp2",8.27590904350342e-60,0.539433423715872,0.312,0.137,1.44398060991048e-55
"Ggt7",1.7847116430183e-59,0.545228021405722,0.404,0.198,3.11396487473833e-55
"Atcay",1.93869437191422e-59,0.580974705218863,0.279,0.117,3.38263394011593e-55
"Syt1",2.89929088242773e-59,0.446912182541582,0.946,0.712,5.0586827316599e-55
"Ak5",2.92707520299905e-59,-1.19912630204353,0.173,0.384,5.10716081419273e-55
"Car10",3.8847725184174e-59,0.609395577801849,0.373,0.177,6.77815109013469e-55
"Cntnap5a",7.30868805800537e-59,0.611220675926046,0.47,0.248,1.27521989236078e-54
"Grm5",1.06357744602488e-58,0.507300232431655,0.912,0.693,1.8557299278242e-54
"Spock1",2.71712075971376e-58,0.4939422788224,0.3,0.13,4.74083230154856e-54
"Csmd3",3.60720718393962e-58,-1.01263667870786,0.368,0.535,6.29385509453785e-54
"Gabrb2",3.61482041993671e-58,0.610442987962792,0.378,0.184,6.30713866870558e-54
"Gm28376",1.41834842184898e-57,-1.39862413012577,0.199,0.4,2.4747343264421e-53
"Mdga2",1.64618549138308e-57,0.473494542067147,0.872,0.65,2.87226444536521e-53
"Egfem1",2.53942078815388e-57,-1.32439971617752,0.248,0.433,4.43078139117089e-53
"Syngr3",7.32171238963048e-57,0.539535881026454,0.28,0.119,1.27749237774273e-52
"Nfia",1.56355861386206e-56,-1.58340839683318,0.093,0.286,2.72809706946652e-52
"Snx32",2.95802242414606e-55,0.529168268296135,0.402,0.202,5.16115752565005e-51
"Oxct1",3.72854147356756e-53,0.500433818462729,0.43,0.223,6.50555916308068e-49
"Hmgn3",4.4129453834997e-53,0.462526414114776,0.474,0.253,7.69970710513027e-49
"Gpc5",8.66113095423342e-53,-2.48268960461636,0.08,0.262,1.51119412889465e-48
"Lancl1",1.56080572653024e-52,0.529786818543753,0.287,0.128,2.72329383164997e-48
"Sorbs2",2.37132074037357e-52,0.526138753066147,0.476,0.263,4.1374804278038e-48
"Igf2bp3",3.50992828876737e-52,0.517723504450705,0.623,0.381,6.1241228782413e-48
"Dock3",1.01935171555205e-51,0.473377212783157,0.504,0.278,1.77856487329522e-47
"Magi2",1.49134586280954e-51,0.422468730292032,0.904,0.708,2.60210026143008e-47
"Rapgef4",3.36148540720804e-51,0.514089868441397,0.557,0.327,5.86511973849659e-47
"C530008M17Rik",4.34168983171467e-51,0.596166818518744,0.28,0.129,7.57538041837576e-47
"Tango2",7.73765585616444e-51,0.474007847173845,0.287,0.13,1.35006619378357e-46
"Sept4",7.97853691646489e-51,0.395225666810085,0.278,0.122,1.39209512118479e-46
"Tcp11l1",9.86820090091939e-51,0.431892652658697,0.256,0.109,1.72180369319242e-46
