"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nfia",3.87637546142244e-88,-1.67289621165264,0.059,0.287,6.76349990508987e-84
"Sema6d",3.08327276402406e-86,0.793007228018362,0.368,0.17,5.37969431866918e-82
"March1",1.35026363708652e-84,0.775734201978692,0.595,0.376,2.35593999398857e-80
"Nkain3",7.45761558622654e-84,-1.40108748263229,0.06,0.284,1.30120476748481e-79
"Ube3a",6.60948650989598e-83,0.536591887756042,0.885,0.663,1.15322320624665e-78
"A230006K03Rik",3.33679923344587e-82,0.893467854176341,0.411,0.219,5.82204730251635e-78
"Pcdh9",3.10441595850507e-81,0.53568728346873,0.908,0.807,5.41658496439964e-77
"R3hdm1",1.40573145956773e-79,0.712296378665815,0.614,0.406,2.45272025065378e-75
"Bcl11a",6.99808715868958e-76,0.839815689571058,0.428,0.241,1.22102624744816e-71
"Iqgap2",5.68591923137241e-73,-1.2791162036863,0.071,0.277,9.92079187489859e-69
"Agbl4",1.13059744003228e-72,0.768952035059727,0.477,0.285,1.97266641336832e-68
"Gm15810",1.23598640453768e-70,0.848698601746217,0.376,0.206,2.15654907863734e-66
"Son",6.1319008450054e-70,-0.892076449044799,0.526,0.692,1.06989405943654e-65
"Prickle1",6.49009720528648e-70,0.535176911936989,0.75,0.55,1.13239216037839e-65
"Vsnl1",7.25840919119939e-69,0.755235791259646,0.439,0.251,1.26644723568047e-64
"Shisa6",4.4086192034663e-68,-1.10778420918895,0.106,0.312,7.692158786208e-64
"Dlg1",2.99607261527619e-67,0.740563841782389,0.29,0.135,5.2275474991339e-63
"Ntm",5.44307336086161e-65,0.386283438031166,0.738,0.498,9.49707440003134e-61
"Dgkb",2.21016509014626e-64,-1.05042226971021,0.189,0.393,3.8562960492872e-60
"Apba1",5.03451185579739e-64,0.787153364294863,0.35,0.186,8.78421628599529e-60
"Dock3",3.43229924001655e-63,0.70676317249088,0.453,0.274,5.98867571398087e-59
"Lrrtm4",9.72729011725605e-63,-0.968858518992574,0.429,0.6,1.69721757965884e-58
"Rnf112",1.19998651615854e-62,-1.00430889770996,0.185,0.389,2.09373647339342e-58
"Psd3",2.01115057555811e-61,0.760382600814757,0.408,0.24,3.50905552423379e-57
"Dgki",6.63086499448025e-60,0.632020128847612,0.511,0.326,1.15695332423691e-55
"Sobp",1.05192681924612e-59,0.784368108871935,0.393,0.231,1.83540191422064e-55
"Cdh12",2.24184442682373e-59,0.800145471627357,0.315,0.164,3.91157015592204e-55
"Asic2",7.98899312012015e-59,0.773237445203973,0.537,0.369,1.39391951959856e-54
"Cacna2d3",5.64998855087787e-58,0.748353663595235,0.501,0.338,9.85810002357172e-54
"Nlgn1",9.90605943071111e-58,0.491542019045499,0.88,0.764,1.72840924947047e-53
"Hecw2",1.27858359154466e-57,0.768505019498774,0.29,0.15,2.23087265052712e-53
"Nlk",1.89946260793532e-57,0.749054010919473,0.415,0.252,3.31418235832554e-53
"Epha5",3.73309339110687e-57,0.548032069517041,0.632,0.438,6.51350134880326e-53
"Rapgef4os1",1.08532400651615e-56,0.652685433106507,0.487,0.309,1.89367332656938e-52
"Cdh9",1.32650443422747e-55,-1.2974624755955,0.088,0.26,2.31448493684009e-51
"Gpr158",1.40777661128044e-53,0.76712321312304,0.352,0.205,2.45628863136211e-49
"Fut9",7.30560405882324e-53,0.648206877444687,0.314,0.164,1.27468179618348e-48
"Pcdh7",1.98557451130966e-52,0.695673445466124,0.449,0.283,3.46443040733309e-48
"Fat3",2.1341995585448e-52,0.694352556013749,0.319,0.173,3.72375138974898e-48
"Cacnb2",2.54131734057375e-52,-0.944209450774554,0.321,0.488,4.43409049583308e-48
"Gpc5",3.19265231591422e-51,-1.92812385836698,0.1,0.262,5.57053976080713e-47
"Fgf14",4.89833182168121e-50,0.416806189018949,0.836,0.68,8.54660936246937e-46
"Lpp",1.3848848475921e-49,0.824939054430205,0.3,0.165,2.41634708207869e-45
"Csrnp3",2.36160741399152e-49,0.723258435950339,0.303,0.169,4.1205326159324e-45
"Cadm1",3.75784332176229e-49,0.584254343623002,0.594,0.431,6.55668502781085e-45
"Kalrn",1.64133557786504e-47,0.483804484123018,0.724,0.557,2.86380231625892e-43
"Clstn2",2.72326837424225e-47,0.646723897701462,0.479,0.319,4.75155865937787e-43
"Galnt13",3.54994434079616e-47,0.658542336471122,0.283,0.152,6.19394288582113e-43
"Hivep2",4.36539596147422e-47,0.648625133048752,0.453,0.304,7.61674287358022e-43
"Snap25",1.65579600114307e-46,0.426170334530604,0.812,0.667,2.88903286279443e-42
"Gabra1",1.40213769017904e-45,0.72399808673294,0.273,0.148,2.44644984182439e-41
"Cdh10",3.39822952480254e-45,0.533646554985855,0.384,0.228,5.92923087487548e-41
"Galntl6",4.13834959011486e-45,-1.70233192601268,0.203,0.353,7.2205923648324e-41
"Kcnk2",5.26355274427757e-45,0.639219415292347,0.286,0.155,9.18384682821551e-41
"Gm26848",6.24250938402573e-45,0.450412083364291,0.729,0.56,1.08919303732481e-40
"Rims2",8.56522836185506e-43,0.658037479090226,0.361,0.227,1.49446104457647e-38
"Rassf8",8.64434351593823e-42,0.676320726116351,0.334,0.2,1.5082650566609e-37
"Gabrb2",9.34951191494518e-42,0.660774501247376,0.312,0.182,1.63130283891963e-37
"Slc35f1",2.11945815310913e-41,0.558405346470036,0.31,0.177,3.69803058554482e-37
"Kctd16",2.72787171958317e-40,0.547057618212819,0.534,0.384,4.75959057632872e-36
"Slc24a3",1.01015770873309e-39,-0.804464049707688,0.11,0.26,1.7625231701975e-35
"Dock4",6.91395249020864e-39,-0.648431688828847,0.352,0.505,1.2063464304916e-34
"Gm28376",2.76164952541734e-38,-0.890534045148573,0.245,0.397,4.81852609194817e-34
"Rapgef4",5.51240579882908e-38,0.561629823404922,0.462,0.325,9.61804563779699e-34
"Zfpm2",1.42624306264986e-37,-0.892265842111634,0.121,0.263,2.48850889571147e-33
"Nrg3",1.54670683905898e-37,0.278727392940611,0.956,0.746,2.6986940927901e-33
"Nav3",2.01431414394422e-37,0.403827422359368,0.723,0.554,3.51457531835388e-33
"Slc1a2",6.50563345501598e-37,-1.80720700224923,0.194,0.324,1.13510292523119e-32
"Ncald",6.57197189273923e-37,0.538901591748295,0.316,0.187,1.14667765584514e-32
